n,N,elevation,improved_water,lst_day,ndvi,open_def,prec,rel_humidity,soil_moisture,soil_pH,soil_temp,elevation_cat,improved_water_cat,lst_day_cat,ndvi_cat,open_def_cat,prec_cat,rel_humidity_cat,soil_moisture_cat,soil_pH_cat,soil_temp_cat
0,30,2161.39013671875,50.0418815612793,26.19873046875,0.658090889453888,0.66576761007309,4.34310388565064,61.4737129211426,20.6401309967041,57.0006561279297,20.6808471679688,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.613,0.678]","[min,0.723]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","(55.4,58.3]","(19.6,21.1]"
0,30,1992.35278320313,60.1662292480469,26.8301944732666,0.657498478889465,0.402282267808914,4.63331460952759,57.0147552490234,20.6401309967041,56.3048858642578,20.6808471679688,"(1.84e+03,max]","[min,68.5]","(26.3,28.3]","(0.613,0.678]","[min,0.723]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","(55.4,58.3]","(19.6,21.1]"
1,31,2358.20751953125,57.1109313964844,24.2702350616455,0.632951498031616,0.563816785812378,3.94677591323853,61.4737129211426,21.5893211364746,57.1967811584473,17.293212890625,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.613,0.678]","[min,0.723]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","(55.4,58.3]","[min,19.6]"
1,30,2206.66625976563,63.8383483886719,25.681640625,0.626478791236877,0.426865458488464,3.94073009490967,57.0147552490234,21.5893211364746,57.8032188415527,17.293212890625,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.613,0.678]","[min,0.723]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","(55.4,58.3]","[min,19.6]"
2,30,2161.39013671875,50.0418815612793,26.19873046875,0.658090889453888,0.66576761007309,4.34310388565064,61.4737129211426,20.6401309967041,57.0006561279297,20.6808471679688,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.613,0.678]","[min,0.723]","(3.81,5.14]","(55.7,65.1]","(20.3,23.8]","(55.4,58.3]","(19.6,21.1]"
3,30,1515.12329101563,53.0284309387207,27.6610164642334,0.699815154075623,0.974236011505127,4.75353050231934,49.3595504760742,20.6401309967041,57.7965126037598,20.6808471679688,"(1.13e+03,1.56e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","[min,55.7]","(20.3,23.8]","(55.4,58.3]","(19.6,21.1]"
1,30,1515.12329101563,53.0284309387207,27.6610164642334,0.699815154075623,0.974236011505127,4.75353050231934,49.3595504760742,20.6401309967041,57.7965126037598,20.6808471679688,"(1.13e+03,1.56e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","[min,55.7]","(20.3,23.8]","(55.4,58.3]","(19.6,21.1]"
0,30,1693.76293945313,42.4047813415527,27.3478507995605,0.695518136024475,1.0159432888031,4.67955255508423,49.3595504760742,20.6401309967041,57.3908843994141,20.6808471679688,"(1.56e+03,1.84e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(3.81,5.14]","[min,55.7]","(20.3,23.8]","(55.4,58.3]","(19.6,21.1]"
4,30,1713.56958007813,32.5590171813965,26.0715236663818,0.737539410591126,1.59809958934784,5.33244276046753,47.4792060852051,20.6401309967041,57.4989891052246,20.6808471679688,"(1.56e+03,1.84e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","[min,55.7]","(20.3,23.8]","(55.4,58.3]","(19.6,21.1]"
0,30,1553.11804199219,63.362850189209,27.9930477142334,0.697322726249695,1.57376730442047,5.91588735580444,45.3688011169434,19.0617370605469,57.0040245056152,21.4575500488281,"(1.13e+03,1.56e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","[min,55.7]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
0,30,1553.11804199219,63.362850189209,27.9930477142334,0.697322726249695,1.57376730442047,5.91588735580444,45.3688011169434,19.0617370605469,57.0040245056152,21.4575500488281,"(1.13e+03,1.56e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","[min,55.7]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
1,30,1638.4365234375,74.5782089233398,27.2151165008545,0.701978802680969,1.08595299720764,5.94681072235107,58.8935127258301,19.0617370605469,55.2034873962402,21.4575500488281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","(55.7,65.1]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
0,30,1701.75109863281,73.0796966552734,26.2796878814697,0.717554569244385,0.705428540706635,6.2063307762146,58.8935127258301,19.0617370605469,54.3048858642578,21.4575500488281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","[min,0.723]","(5.14,max]","(55.7,65.1]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
1,30,1720.88940429688,82.504280090332,26.2910938262939,0.750395476818085,0.530780017375946,6.28955173492432,58.8935127258301,19.0617370605469,54.9019355773926,21.4575500488281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","[min,0.723]","(5.14,max]","(55.7,65.1]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
0,30,1683.85412597656,72.4057998657227,26.49365234375,0.704651534557343,0.800648808479309,6.11479949951172,58.8935127258301,19.0617370605469,54.0987205505371,21.4575500488281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","(55.7,65.1]","(18.2,20.3]","[min,55.4]","(21.1,23.8]"
0,30,1157.09948730469,93.4265747070313,31.2778129577637,0.597412109375,3.49295854568481,4.79584312438965,45.3688011169434,32.6158905029297,67.1014022827148,22.355224609375,"(1.13e+03,1.56e+03]","(86.9,95.5]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(3.81,5.14]","[min,55.7]","(23.8,max]","(64.5,max]","(21.1,23.8]"
0,30,1396.66674804688,78.2790222167969,28.2796878814697,0.697921216487885,0.810567140579224,4.51183795928955,49.3595504760742,17.9968490600586,58.1941032409668,23.5513305664063,"(1.13e+03,1.56e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","(0.723,0.928]","(3.81,5.14]","[min,55.7]","[min,18.2]","(55.4,58.3]","(21.1,23.8]"
0,30,1348.03845214844,74.221305847168,29.7497653961182,0.636366665363312,1.22913730144501,5.45198011398315,49.3595504760742,17.9968490600586,59.2101898193359,23.5513305664063,"(1.13e+03,1.56e+03]","(68.5,86.9]","(28.3,31.6]","(0.613,0.678]","(0.928,2.19]","(5.14,max]","[min,55.7]","[min,18.2]","(58.3,64.5]","(21.1,23.8]"
0,30,1277.8505859375,85.1387634277344,30.6267967224121,0.611319661140442,2.78919196128845,5.20751333236694,49.3595504760742,17.9968490600586,63.2982139587402,23.5513305664063,"(1.13e+03,1.56e+03]","(68.5,86.9]","(28.3,31.6]","(0.484,0.613]","(2.19,max]","(5.14,max]","[min,55.7]","[min,18.2]","(58.3,64.5]","(21.1,23.8]"
0,30,1477.41394042969,55.258171081543,29.3849220275879,0.675913631916046,2.21116018295288,5.6346926689148,45.3688011169434,19.0617370605469,59.5016975402832,21.4575500488281,"(1.13e+03,1.56e+03]","[min,68.5]","(28.3,31.6]","(0.613,0.678]","(2.19,max]","(5.14,max]","[min,55.7]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
0,30,1657.44885253906,70.8772964477539,28.1122665405273,0.682730317115784,0.749758660793304,5.6346926689148,49.3595504760742,19.0617370605469,56.2001495361328,21.4575500488281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","[min,55.7]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
1,30,1657.44885253906,70.8772964477539,28.1122665405273,0.682730317115784,0.749758660793304,5.6346926689148,49.3595504760742,19.0617370605469,56.2001495361328,21.4575500488281,"(1.56e+03,1.84e+03]","(68.5,86.9]","(26.3,28.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","[min,55.7]","(18.2,20.3]","(55.4,58.3]","(21.1,23.8]"
1,30,1312.96350097656,62.586597442627,31.8589057922363,0.609624207019806,3.56671190261841,5.18087577819824,45.3688011169434,19.0617370605469,62.9046478271484,21.4575500488281,"(1.13e+03,1.56e+03]","[min,68.5]","(31.6,max]","(0.484,0.613]","(2.19,max]","(5.14,max]","[min,55.7]","(18.2,20.3]","(58.3,64.5]","(21.1,23.8]"
2,30,1739.86352539063,66.8088455200195,25.8226757049561,0.733877301216126,0.742129683494568,7.41883850097656,50.6446685791016,26.9937248229981,53.6984519958496,19.3340759277344,"(1.56e+03,1.84e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
6,30,1739.86352539063,66.8088455200195,25.8226757049561,0.733877301216126,0.742129683494568,7.41883850097656,50.6446685791016,26.9937248229981,53.6984519958496,19.3340759277344,"(1.56e+03,1.84e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
4,30,1934.38037109375,30.677453994751,23.1375789642334,0.80774849653244,4.78847885131836,6.07915735244751,50.6446685791016,19.5466957092285,53.9959754943848,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(18.2,20.3]","[min,55.4]","[min,19.6]"
2,30,1961.77307128906,26.833044052124,24.2410945892334,0.813553035259247,7.45879793167114,5.87492942810059,50.6446685791016,19.5466957092285,54.8925514221191,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(18.2,20.3]","[min,55.4]","[min,19.6]"
2,30,1934.38037109375,30.677453994751,23.1375789642334,0.80774849653244,4.78847885131836,6.07915735244751,50.6446685791016,19.5466957092285,53.9959754943848,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(18.2,20.3]","[min,55.4]","[min,19.6]"
3,32,1706.25439453125,34.6229972839356,26.4983406066895,0.68961364030838,2.59310102462769,6.88156843185425,50.6446685791016,26.9937248229981,55.3935661315918,19.3340759277344,"(1.56e+03,1.84e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
7,30,1775.92578125,54.4425964355469,25.4809379577637,0.738559067249298,1.27178120613098,7.50627660751343,50.6446685791016,26.9937248229981,54.5997314453125,19.3340759277344,"(1.56e+03,1.84e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
0,30,1785.23913574219,28.9434585571289,26.1088485717773,0.715248465538025,3.11848831176758,7.05731344223023,50.6446685791016,26.9937248229981,55.3935661315918,19.3340759277344,"(1.56e+03,1.84e+03]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
3,30,1860.98046875,23.350040435791,25.8615818023682,0.737784862518311,4.52129983901978,6.69067573547363,50.6446685791016,26.9937248229981,55.4922828674317,19.3340759277344,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(23.8,max]","(55.4,58.3]","[min,19.6]"
0,30,1952.615234375,27.7176322937012,21.5508193969727,0.84739089012146,2.04480028152466,7.2052493095398,50.6446685791016,26.9937248229981,52.1873970031738,19.3340759277344,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
0,30,1896.84289550781,26.320348739624,25.7390632629395,0.734601497650147,5.80446338653565,5.96853685379028,50.6446685791016,19.5466957092285,56.0920143127441,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(18.2,20.3]","(55.4,58.3]","[min,19.6]"
2,30,1876.23474121094,27.2560348510742,26.189531326294,0.712260603904724,13.0069389343262,5.68990278244019,50.6446685791016,19.5466957092285,56.6890640258789,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(18.2,20.3]","(55.4,58.3]","[min,19.6]"
1,30,1706.25439453125,34.6229972839356,26.4983406066895,0.68961364030838,2.59310102462769,6.88156843185425,50.6446685791016,26.9937248229981,55.3935661315918,19.3340759277344,"(1.56e+03,1.84e+03]","[min,68.5]","(26.3,28.3]","(0.678,max]","(2.19,max]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
1,30,1334.12707519531,94.2394256591797,28.0400772094727,0.665715157985687,0.997839212417603,6.02237939834595,55.6977005004883,32.6158905029297,57.4922828674317,22.355224609375,"(1.13e+03,1.56e+03]","(86.9,95.5]","(26.3,28.3]","(0.613,0.678]","(0.928,2.19]","(5.14,max]","[min,55.7]","(23.8,max]","(55.4,58.3]","(21.1,23.8]"
4,30,1702.99670410156,82.8607330322266,25.7618942260742,0.712957561016083,0.747977197170258,6.95665311813355,55.6977005004883,26.9937248229981,53.7965126037598,19.3340759277344,"(1.56e+03,1.84e+03]","(68.5,86.9]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","[min,55.7]","(23.8,max]","[min,55.4]","[min,19.6]"
2,30,1969.53015136719,35.7448501586914,25.9879493713379,0.729300022125244,0.677417099475861,5.55092906951904,52.5154762268067,21.3725891113281,54.4029502868652,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,30,1965.87731933594,55.5405426025391,25.6922664642334,0.734569668769836,0.725387096405029,5.74636840820313,52.5154762268067,19.5466957092285,54,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(0.723,0.928]","(5.14,max]","[min,55.7]","(18.2,20.3]","[min,55.4]","[min,19.6]"
0,30,1940.96105957031,37.9683685302734,25.3793754577637,0.754171192646027,0.576015770435333,5.75770568847656,52.5154762268067,19.5466957092285,54.4002685546875,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(18.2,20.3]","[min,55.4]","[min,19.6]"
1,30,1940.85717773438,35.8243064880371,25.5684757232666,0.752039432525635,0.529771745204926,5.60885095596314,52.5154762268067,21.3725891113281,54.4983329772949,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,30,1969.53015136719,35.7448501586914,25.9879493713379,0.729300022125244,0.677417099475861,5.55092906951904,52.5154762268067,21.3725891113281,54.4029502868652,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,30,1972.22106933594,40.2653884887695,25.8417186737061,0.708762109279633,0.473722010850906,5.33789110183716,52.5154762268067,21.3725891113281,55.3015480041504,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
8,30,1859.44226074219,25.692045211792,23.0710163116455,0.841575801372528,1.30396127700806,6.367995262146,52.5154762268067,19.5466957092285,51.8025627136231,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","[min,55.7]","(18.2,20.3]","[min,55.4]","[min,19.6]"
5,30,1859.44226074219,25.692045211792,23.0710163116455,0.841575801372528,1.30396127700806,6.367995262146,52.5154762268067,19.5466957092285,51.8025627136231,19.3196411132813,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","(0.928,2.19]","(5.14,max]","[min,55.7]","(18.2,20.3]","[min,55.4]","[min,19.6]"
0,30,2011.63720703125,62.6061553955078,25.8817977905273,0.703621208667755,0.4354527592659,5.55092906951904,50.9731369018555,21.3725891113281,54.9019355773926,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
1,30,2011.63720703125,62.6061553955078,25.8817977905273,0.703621208667755,0.4354527592659,5.55092906951904,50.9731369018555,21.3725891113281,54.9019355773926,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,30,2011.63720703125,62.6061553955078,25.8817977905273,0.703621208667755,0.4354527592659,5.55092906951904,50.9731369018555,21.3725891113281,54.9019355773926,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.678,max]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,30,2014.87158203125,54.7236518859863,26.292070388794,0.674992442131043,0.609274446964264,5.29582595825195,50.9731369018555,21.3725891113281,55.0987205505371,19.2195434570313,"(1.84e+03,max]","[min,68.5]","(26.3,28.3]","(0.613,0.678]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,30,1984.98229980469,55.7248344421387,26.5556049346924,0.662915110588074,0.678743302822113,5.2083625793457,50.3118629455566,21.3725891113281,55.4002685546875,19.2195434570313,"(1.84e+03,max]","[min,68.5]","(26.3,28.3]","(0.613,0.678]","[min,0.723]","(5.14,max]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
0,30,2086.779296875,61.5492477416992,25.9428329467773,0.65514999628067,0.674596846103668,5.11352109909058,50.9731369018555,21.3725891113281,55.1967811584473,19.2195434570313,"(1.84e+03,max]","[min,68.5]","[min,26.3]","(0.613,0.678]","[min,0.723]","(3.81,5.14]","[min,55.7]","(20.3,23.8]","[min,55.4]","[min,19.6]"
