cluster_number,dpt1,literate_women,pn3,vacc_card,lst_day,night_light,prec,travel_hfa_malaria_atlas,travel_time_cities,prop,N,n,lng,lat
341,0.839245557785034,0.482885628938675,0.754124522209168,0.418055057525635,31.5809574127197,-0.00359822669997811,2.02883863449097,13.7499856948853,225.8720703125,100,1,1,38.596847,3.582944
342,0.810389697551727,0.100694047907988,0.650268713633219,0.505624224742254,39.8523763020833,0.0113091746655603,1.09925858179728,197.669952392578,565.412719726563,100,2,2,38.641161,3.563113
343,0.864292760690053,0.518307348092397,0.757475038369497,0.60488885641098,40.7248967488607,0.0329647324979305,1.25012942155202,18.8132804234823,278.150014241536,75,4,3,38.909649,2.572995
344,0.829004660248756,0.680957391858101,0.723049804568291,0.57307031750679,38.4292144775391,0.0275956965051591,1.27388641238213,18.2827563285828,146.231788635254,100,3,3,38.560772,0.923421
345,0.825216084718704,0.690254464745522,0.717318668961525,0.58514142036438,38.0068693161011,0.0303349462337792,1.29163989424706,23.4675734043121,165.053195953369,100,4,4,38.574476,0.52894
346,0.858767867088318,0.528447469075521,0.724392334620158,0.564559559027354,38.4558194478353,0.0327783202131589,1.3136670589447,21.1032657623291,302.929931640625,100,3,3,38.542888,0.506279
347,0.816001296043396,0.627078175544739,0.758960902690888,0.646437287330627,37.716796875,0.0583124719560146,2.13960194587708,11.2030467987061,222.605987548828,100,4,4,38.611291,0.998842
348,0.815913279851278,0.614762743314107,0.768489519755046,0.635008215904236,37.3114522298177,0.0501830528179804,2.22613445917765,9.29995663960775,227.104497273763,100,2,2,38.197953,0.319573
349,0.885447502136231,0.318370054165522,0.768388827641805,0.595376451810201,40.6554629007975,0.0305652301758528,0.727464636166891,55.0305633544922,354.542388916016,80,5,4,38.206594,0.260979
350,0.879758626222611,0.496115908026695,0.76344059407711,0.636500149965286,40.369668006897,0.0311412741430104,0.532367885112763,23.8561568260193,242.023166656494,75,4,3,38.869542,1.050471
351,0.804406642913818,0.476760238409042,0.666453242301941,0.662814199924469,40.0167198181152,0.0607419796288014,0.790489435195923,11.4852685928345,96.9860534667969,85.7142857142857,7,6,39.07678,1.125797
352,0.87075267235438,0.46845359603564,0.736435790856679,0.648616949717204,38.9452807108561,0.0338351354002953,0.581154445807139,43.9067376454671,265.81662495931,0,2,0,39.175219,0.736022
353,0.837903589010239,0.719017893075943,0.798343449831009,0.739395916461945,35.1372661590576,0.0606710705906153,2.91920757293701,20.6305289268494,141.331047058105,66.6666666666667,6,4,39.095522,1.160425
354,0.828965127468109,0.829465001821518,0.796613156795502,0.600213289260864,37.9537105560303,0.72932305932045,2.13066375255585,5.34844636917114,125.083427429199,100,3,3,37.507058,0.287745
355,0.827811062335968,0.809276610612869,0.79288224875927,0.610899418592453,38.0749797821045,0.52822994068265,2.27102315425873,5.41004657745361,125.375736236572,33.3333333333333,6,2,37.573891,0.36775
356,0.828965127468109,0.829465001821518,0.796613156795502,0.600213289260864,37.9537105560303,0.72932305932045,2.13066375255585,5.34844636917114,125.083427429199,100,3,3,37.587955,0.367537
358,0.827811062335968,0.809276610612869,0.79288224875927,0.610899418592453,38.0749797821045,0.52822994068265,2.27102315425873,5.41004657745361,125.375736236572,100,2,2,37.572768,0.351935
360,0.82673180103302,0.839586019515991,0.780361950397492,0.602549314498901,37.2151947021484,0.701228678226471,1.98337244987488,2.08886432647705,120.718383789063,100,3,3,37.581126,0.354546
362,0.827811062335968,0.809276610612869,0.79288224875927,0.610899418592453,38.0749797821045,0.52822994068265,2.27102315425873,5.41004657745361,125.375736236572,100,4,4,37.56603,0.331508
363,0.82673180103302,0.839586019515991,0.780361950397492,0.602549314498901,37.2151947021484,0.701228678226471,1.98337244987488,2.08886432647705,120.718383789063,100,1,1,37.585873,0.352737
365,0.82673180103302,0.839586019515991,0.780361950397492,0.602549314498901,37.2151947021484,0.701228678226471,1.98337244987488,2.08886432647705,120.718383789063,50,2,1,37.595884,0.376096
366,0.827811062335968,0.809276610612869,0.79288224875927,0.610899418592453,38.0749797821045,0.52822994068265,2.27102315425873,5.41004657745361,125.375736236572,50,2,1,37.578438,0.349317
367,0.832128167152405,0.446964194377263,0.783941725889842,0.650556604067485,39.9490432739258,0.0198143254965544,1.85973763465881,36.812473932902,199.816177368164,50,2,1,37.601498,0.357273
368,0.848466396331787,0.411838163932165,0.784874399503072,0.661342561244965,36.4224026997884,0.0237249005585909,1.8797779083252,59.7843996683757,321.54258219401,50,4,2,37.786327,0.653276
369,0.856622437636058,0.361672927935918,0.789859890937805,0.672867337862651,38.8251495361328,0.0299151247988145,1.54527278741201,51.5267422993978,231.270055135091,100,2,2,37.20939,0.548941
370,0.854022204875946,0.494034439325333,0.790849268436432,0.729471584161123,32.4734446207682,0.0238638216008743,2.11483840147654,51.0974852244059,260.050170898438,66.6666666666667,3,2,37.128513,0.691824
371,0.872060060501099,0.437424726784229,0.727190658450127,0.556202098727226,37.8137006759644,0.146466044709086,0.960280671715736,34.4159226417542,504.59912109375,100,1,1,37.049605,0.556636
372,0.888001720110575,0.284720659255981,0.791276196638743,0.548075576623281,41.851126352946,0.0263857804238796,0.497620493173599,21.6327765782674,231.641006469727,100,3,3,38.805637,1.220774
373,0.853593707084656,0.524701277414958,0.735266208648682,0.599591612815857,39.9673512776693,0.0261195208877325,1.32008437315623,18.806814511617,254.034581502279,33.3333333333333,3,1,39.236014,1.673778
374,0.857585350672404,0.557536164919535,0.741823355356852,0.576753695805868,41.0449104309082,0.0302716897179683,1.32925621668498,19.9831689198812,275.641947428385,100,3,3,38.481684,0.887091
375,0.871949672698975,0.531724572181702,0.744171500205994,0.634163677692413,37.2004508972168,0.0369952283799648,0.953655421733856,28.1420707702637,341.069427490234,100,3,3,38.53144,0.961787
376,0.808523654937744,0.919119834899902,0.781571090221405,0.69476181268692,28.2380657196045,0.164564684033394,3.83394765853882,2.25599718093872,100.065902709961,33.3333333333333,3,1,38.689443,1.068178
377,0.814700499176979,0.911069110035896,0.757545635104179,0.715597569942474,27.4479002952576,0.0633019488304853,3.93604880571365,9.58671286702156,120.807216644287,100,1,1,37.574076,0.123538
378,0.808260242144267,0.924091597398122,0.774914383888245,0.697780708471934,26.7003053029378,0.122947076956431,4.11551189422607,7.0336184501648,106.624488830566,66.6666666666667,3,2,37.514479,0.092002
379,0.814857944846153,0.897258460521698,0.797734647989273,0.725618228316307,28.5131249427795,0.385112443938851,2.85520923137665,5.11660224199295,104.697357177734,100,2,2,37.572822,0.111221
381,0.8151935338974,0.801225205262502,0.777061402797699,0.735150257746379,25.9339981079102,0.214231625199318,4.79077847798665,2.50248070557912,127.151171366374,100,1,1,37.244857,0.0829170000001
382,0.819273486733437,0.825272411108017,0.761428847908974,0.706722095608711,28.3360986709595,0.16534279845655,3.96804445981979,3.41206908226013,151.024406433105,100,1,1,37.917185,0.282111
383,0.813847919305166,0.804422577222188,0.771165728569031,0.734944482644399,27.5108725229899,0.165718346834183,4.25180490811666,2.30792911847432,134.378590901693,100,2,2,37.988441,0.274862
384,0.812734802563985,0.780920465787252,0.752111593882243,0.623515526453654,34.5652465820313,0.0649252769847711,2.84335462252299,7.39053694407145,200.743189493815,100,2,2,37.937285,0.305344
385,0.822222908337911,0.776966869831085,0.783524493376414,0.738085945447286,33.3619327545166,0.089868122090896,3.43055431048075,12.4757035573324,158.166320800781,100,1,1,38.109299,0.253325
388,0.820807203650475,0.802818894386292,0.765965059399605,0.721911102533341,26.6694388389587,0.140997029840946,3.86856579780579,6.96995940804482,152.641654968262,100,2,2,37.9539,0.385783
389,0.82589586575826,0.824677228927612,0.781132539113363,0.716230988502502,25.6467119852702,0.147271690269311,4.61386712392171,4.21626849969228,153.012420654297,100,5,5,37.994237,0.312485
390,0.821600238482157,0.821912447611491,0.780275225639343,0.72675214211146,23.853567759196,0.22133602698644,4.9105920791626,2.66359758377075,136.875546773275,100,2,2,37.967261,0.19038
391,0.816265463829041,0.809108197689056,0.77807754278183,0.730849862098694,23.4428329467773,0.317475587129593,5.22720050811768,1.8870712518692,127.633720397949,100,4,4,37.939011,0.22071
393,0.80616706609726,0.925594806671143,0.762780547142029,0.674166560173035,25.3483009338379,1.47326064109802,4.22222185134888,2.41512084007263,96.2114944458008,100,1,1,37.735408,0.026784
394,0.806949883699417,0.931020870804787,0.765567898750305,0.680518671870232,25.3578758239746,0.714107654988766,4.45122194290161,2.31975504755974,96.6458053588867,100,1,1,37.658712,0.072931
395,0.809517562389374,0.922966361045837,0.764229699969292,0.685363233089447,27.3543310165405,0.641876984387636,4.21609783172607,3.22213843464851,100.760648727417,100,2,2,37.646497,0.038866
397,0.80616706609726,0.925594806671143,0.762780547142029,0.674166560173035,25.3483009338379,1.47326064109802,4.22222185134888,2.41512084007263,96.2114944458008,100,1,1,37.662035,0.041635
399,0.806949883699417,0.931020870804787,0.765567898750305,0.680518671870232,25.3578758239746,0.714107654988766,4.45122194290161,2.31975504755974,96.6458053588867,100,1,1,37.654621,0.0739370000001
400,0.817277908325195,0.942819744348526,0.771409004926682,0.708841770887375,27.7011032104492,0.121304642409086,4.16112434864044,2.54307758808136,84.685733795166,100,3,3,37.637929,0.0526160000001
402,0.812564581632614,0.950037956237793,0.769819557666779,0.711732864379883,26.424355506897,0.188479349017143,4.336256980896,1.95075106620789,79.5631217956543,100,1,1,37.561677,-0.079445
403,0.821524024009705,0.94469378888607,0.768922328948975,0.672758251428604,30.2630562782288,0.100584458559752,4.09678149223328,3.4347522854805,99.5571212768555,100,1,1,37.659045,-0.180379
404,0.814031004905701,0.933389872312546,0.776971384882927,0.710753872990608,25.0437307357788,0.281202457845211,4.64939534664154,1.37763504683971,91.9832801818848,50,2,1,37.773832,-0.118044
406,0.816888004541397,0.921318084001541,0.768634259700775,0.707380264997482,28.9914011955261,0.13161507062614,4.06502801179886,3.57664108276367,97.6040439605713,100,2,2,37.607984,-0.071334
407,0.81442254781723,0.885582864284515,0.74286832412084,0.681803464889526,21.6579100290934,0.0946519908805688,5.20152791341146,14.8169527848562,128.63069152832,100,1,1,37.7418,-0.040139
408,0.820993900299072,0.859965860843658,0.767759084701538,0.68201020359993,29.76953125,0.0749801434576511,4.46181237697601,16.9764678478241,185.147933959961,100,4,4,37.5637,-0.011451
410,0.817052026589712,0.818286796410879,0.779008507728577,0.73378715912501,27.2388413747152,0.138265299300353,3.96151407559713,9.19382858276367,129.845372517904,100,5,5,37.925266889,0.067184529
411,0.820260286331177,0.813470780849457,0.782245516777039,0.720459312200546,32.6675786972046,0.13702542707324,3.52994704246521,2.45237672328949,113.351226806641,100,1,1,37.83974,0.205898
412,0.819703996181488,0.847366710503896,0.782164990901947,0.71516611178716,31.4146423339844,0.135765326519807,3.43898828824361,2.61618336041768,110.031089782715,100,1,1,37.768558,0.203383
413,0.81840392947197,0.854606211185455,0.767833054065704,0.706343591213226,29.1315279006958,0.107868680730462,4.68499612808228,6.6367392539978,141.815826416016,100,1,1,37.741652,0.163847
414,0.815510869026184,0.943677887320518,0.770242959260941,0.682213351130486,30.9583983421326,0.0890591908246279,3.58278012275696,2.55324363708496,81.2580947875977,100,1,1,37.809372,0.094505
415,0.820116639137268,0.925575772921244,0.769221603870392,0.64612869421641,33.7892252604167,0.0552967265248299,3.53599969546,5.20326407750448,99.4127985636393,100,1,1,37.73157,-0.435433
416,0.81529201567173,0.915613323450089,0.762281596660614,0.613419249653816,35.6902341842651,0.0592022966593504,3.16014987230301,3.69399684667587,94.270040512085,100,4,4,37.81003,-0.373394
417,0.815880060195923,0.930948913097382,0.770155409971873,0.704154074192047,28.9128576914469,0.273439119259516,3.85944072405497,1.66000640392303,79.7181091308594,100,1,1,37.870895,-0.354965
418,0.807136654853821,0.953598082065582,0.7710922062397,0.721061170101166,25.8084135055542,0.19280955940485,4.5724368095398,2.08807066082954,79.7843589782715,100,1,1,37.697982,-0.325168
419,0.807136654853821,0.953598082065582,0.7710922062397,0.721061170101166,25.8084135055542,0.19280955940485,4.5724368095398,2.08807066082954,79.7843589782715,100,3,3,37.632333,-0.233494
420,0.811509549617767,0.949163645505905,0.769121497869492,0.704445004463196,26.6498737335205,0.208276264369488,4.31803750991821,1.41722196340561,76.0979919433594,100,1,1,37.628852,-0.227074
421,0.805219501256943,0.952963054180145,0.767564207315445,0.717693686485291,25.8453712463379,0.188596151769161,4.5724368095398,2.05163949728012,78.0622787475586,100,2,2,37.663383,-0.232484
422,0.814108341932297,0.941411912441254,0.76833313703537,0.70778238773346,27.9226274490356,0.152190238237381,4.14344966411591,1.5021681189537,79.735408782959,100,1,1,37.641737,-0.244011
423,0.80730547507604,0.949486374855042,0.767765601476034,0.709904273351034,26.1935024261475,0.249603057901065,4.43627166748047,1.85070141156514,76.0433731079102,100,2,2,37.683494,-0.249516
424,0.817497313022614,0.93410187959671,0.768448313077291,0.708252688248952,29.7099545796712,0.107093080878258,4.00483091672262,2.95759113629659,90.4577356974284,100,1,1,37.64628,-0.256054
425,0.80415157477061,0.951964358488719,0.767565707365672,0.715565145015717,25.3445962270101,0.230127389232318,4.5329639116923,3.71114035447439,79.2918268839518,100,3,3,37.722134,-0.254772
426,0.820384472608566,0.937372356653214,0.765818327665329,0.682499319314957,29.3492088317871,0.0769606046378613,4.24678373336792,10.2795400619507,116.396492004395,100,2,2,37.623867,-0.288317
428,0.821029990911484,0.92120897769928,0.77359214425087,0.708680182695389,29.8889942169189,0.099853802472353,3.71372890472412,2.47900390625,89.1963386535645,100,3,3,37.709402,-0.214001
429,0.811502516269684,0.940803080797195,0.767812579870224,0.692713975906372,26.8210639953613,0.485341653227806,4.11914920806885,1.35155236721039,71.8018188476563,100,4,4,37.707614,-0.371399
430,0.811527609825134,0.939073145389557,0.767456769943237,0.691102504730225,26.7523632049561,0.599066436290741,4.07435703277588,1.25427949428558,71.5980758666992,100,2,2,37.658781,-0.311777
433,0.811527609825134,0.939073145389557,0.767456769943237,0.691102504730225,26.7523632049561,0.599066436290741,4.07435703277588,1.25427949428558,71.5980758666992,100,1,1,37.625899,-0.331542
434,0.805700987577438,0.948145568370819,0.765495777130127,0.696887046098709,25.7342281341553,0.392414130270481,4.2740204334259,2.31084948778152,72.120059967041,100,1,1,37.663359,-0.331823
435,0.821029990911484,0.92120897769928,0.77359214425087,0.708680182695389,29.8889942169189,0.099853802472353,3.71372890472412,2.47900390625,89.1963386535645,100,2,2,37.642835,-0.334508
436,0.817019065221151,0.932769974072774,0.766889949639638,0.709561685721079,28.1250387827555,0.12207987656196,3.85897382100423,2.02426660060883,83.5568084716797,100,1,1,37.703603,-0.363797
438,0.815100193023682,0.819604535897573,0.754662116368612,0.587149222691854,36.8688939412435,0.0501840822398663,2.75718299547831,17.8119942347209,202.124465942383,100,2,2,37.6321,-0.357726
440,0.818981269995371,0.868762135505676,0.765130519866943,0.592033167680105,36.8147659301758,0.069749894241492,3.11517143249512,6.58978223800659,185.255055745443,33.3333333333333,3,1,38.219526,-0.0274729999999
442,0.817374447981517,0.899817029635111,0.755237440268199,0.643616060415904,32.8753261566162,0.0749600057800611,3.84617002805074,5.96159172058106,167.848897298177,100,1,1,37.986044,0.018812
444,0.820111110806465,0.927180603146553,0.754109159111977,0.58839239180088,34.2486629486084,0.0624031983315945,3.31965643167496,14.7624845504761,157.22830581665,0,1,0,37.997683,-0.162459
445,0.813865383466085,0.867837647596995,0.764833390712738,0.588820576667786,33.6548296610514,0.0589006394147873,3.08629409472148,11.0337556203206,123.879305521647,100,3,3,37.901077,-0.141322
446,0.819725245237351,0.942323446273804,0.755134522914887,0.604428172111511,33.8328323364258,0.0631317552179098,3.46504235267639,23.3808889389038,148.84464263916,100,1,1,37.970263,-0.291588
447,0.806199292341868,0.954216837882996,0.763820668061574,0.711468696594238,25.8489259084066,0.227316707372665,4.33527771631877,1.92411462465922,67.9989789326986,100,3,3,37.888925,-0.179336
449,0.795471280813217,0.963900193572044,0.765895053744316,0.755828276276588,23.5007472038269,0.164604986086488,4.83308374881744,15.9765058159828,92.2521686553955,100,2,2,37.615507,-0.397459
452,0.806347012519836,0.953754305839539,0.76239138841629,0.698614478111267,25.8155460357666,0.295489996671677,4.40445947647095,1.29810726642609,62.7378807067871,50,2,1,37.59594,-0.493416
455,0.79123467206955,0.934490521748861,0.75082129240036,0.739298025767008,21.8175455729167,0.0886058087150256,5.18945248921712,30.4291248321533,130.286028544108,100,1,1,37.465322,-0.413169
456,0.784920871257782,0.942464143037796,0.728226184844971,0.747717797756195,19.4936037063599,0.0656003877520561,5.27808713912964,44.3825092315674,171.852264404297,0,1,0,37.453142,-0.340448
457,0.809419438242912,0.964653387665749,0.761794462800026,0.684585601091385,26.4823875427246,0.493342213332653,3.72364187240601,2.01685106754303,56.2957077026367,100,1,1,37.440992,-0.318599
458,0.81052240729332,0.96453295648098,0.761848509311676,0.663364201784134,28.4699950218201,0.687583982944489,3.44657742977142,2.00044387578964,52.673038482666,100,2,2,37.456231,-0.500776
459,0.81052240729332,0.96453295648098,0.761848509311676,0.663364201784134,28.4699950218201,0.687583982944489,3.44657742977142,2.00044387578964,52.673038482666,100,3,3,37.461757,-0.529058
460,0.81052240729332,0.96453295648098,0.761848509311676,0.663364201784134,28.4699950218201,0.687583982944489,3.44657742977142,2.00044387578964,52.673038482666,66.6666666666667,3,2,37.458987,-0.541409
461,0.812379509210587,0.964151263237,0.764443457126617,0.663961380720139,28.4881448745728,0.588107913732529,3.51015257835388,2.33370542526245,54.0376396179199,100,1,1,37.469213,-0.541283
462,0.809419438242912,0.964653387665749,0.761794462800026,0.684585601091385,26.4823875427246,0.493342213332653,3.72364187240601,2.01685106754303,56.2957077026367,100,1,1,37.486145,-0.542967
463,0.812379509210587,0.964151263237,0.764443457126617,0.663961380720139,28.4881448745728,0.588107913732529,3.51015257835388,2.33370542526245,54.0376396179199,100,1,1,37.461085,-0.511275
464,0.809419438242912,0.964653387665749,0.761794462800026,0.684585601091385,26.4823875427246,0.493342213332653,3.72364187240601,2.01685106754303,56.2957077026367,100,3,3,37.482384,-0.551258
465,0.81052240729332,0.96453295648098,0.761848509311676,0.663364201784134,28.4699950218201,0.687583982944489,3.44657742977142,2.00044387578964,52.673038482666,100,1,1,37.463595,-0.493203
466,0.81052240729332,0.96453295648098,0.761848509311676,0.663364201784134,28.4699950218201,0.687583982944489,3.44657742977142,2.00044387578964,52.673038482666,100,1,1,37.459106,-0.546128
467,0.81052240729332,0.96453295648098,0.761848509311676,0.663364201784134,28.4699950218201,0.687583982944489,3.44657742977142,2.00044387578964,52.673038482666,100,3,3,37.457583,-0.543553
469,0.81329337755839,0.954696297645569,0.764712035655975,0.696328938007355,27.2069600423177,0.332289968927701,3.848339955012,1.95215805371602,59.6708908081055,100,2,2,37.459642,-0.545532
470,0.803749024868012,0.96289465824763,0.776491562525431,0.74813195069631,24.7099221547445,0.253621106346448,4.44530073801676,2.77640736103058,71.4547475179036,100,1,1,37.523317,-0.500663
471,0.818716570734978,0.962682843208313,0.781245425343514,0.67907777428627,29.4516453742981,0.0777550917118788,2.89306545257568,3.04803329706192,70.034969329834,100,1,1,37.517407,-0.413317
472,0.821875780820847,0.947857230901718,0.785743206739426,0.664998352527618,31.5978169441223,0.229035502299666,3.12441253662109,4.42849940061569,70.8553867340088,100,1,1,37.597081,-0.686275
474,0.811761061350505,0.969189902146657,0.780808786551158,0.678885241349538,29.5457159678141,0.10947318871816,2.81210192044576,3.37723231315613,71.7286605834961,100,2,2,37.61482,-0.669884
475,0.807743847370148,0.941112756729126,0.771413370966911,0.68132109940052,32.6805510520935,0.0653918506577611,2.87070828676224,7.19184374809265,96.7847881317139,100,1,1,37.653443,-0.681913
476,0.804289370775223,0.950340956449509,0.762182176113129,0.648338451981545,33.7868223190308,0.0852641016244888,2.83194983005524,4.84357142448425,66.4707822799683,100,4,4,37.832096,-0.71486
477,0.80219116806984,0.963036254048347,0.763838618993759,0.659224912524223,31.566342830658,0.246442489326,2.97722494602203,3.50775188207626,33.5291705131531,100,1,1,37.424293,-0.770364
478,0.809574037790299,0.950200289487839,0.769111603498459,0.668270319700241,32.3472166061401,0.0734655186533928,3.0818704366684,3.86431002616882,55.4177951812744,50,2,1,37.292137,-0.758326
479,0.817200928926468,0.917640894651413,0.762903690338135,0.633700430393219,31.8869819641113,0.0646729450672865,3.59302091598511,2.95911955833435,94.4241981506348,100,1,1,37.347791,-0.804163
480,0.81573873758316,0.887105390429497,0.769066333770752,0.640898451209068,30.910439491272,0.0641249166801572,3.33215582370758,7.40239632129669,120.179346084595,100,1,1,37.769138,-0.515529
481,0.821114758650462,0.961596369743347,0.784326036771139,0.693945725758871,30.0009638468425,0.08415637165308,3.4210589726766,4.85994497934977,76.1155827840169,100,1,1,37.776424,-0.570961
482,0.842888355255127,0.933269947767258,0.780611306428909,0.70700541138649,35.3265914916992,0.0606320649385452,1.99279236793518,6.56266713142395,142.525848388672,100,3,3,37.580087,-0.576789
484,0.835104510188103,0.944012373685837,0.78801491856575,0.725924894213677,34.1053323745728,0.0646849758923054,2.1038875579834,7.09058427810669,147.898513793945,100,3,3,37.939374,-1.930157
485,0.814190357923508,0.938136652112007,0.784717708826065,0.732531443238258,32.2594971656799,0.0802886579185724,2.44439667463303,2.07116395235062,92.1191177368164,100,4,4,37.953355,-1.660754
487,0.79757571220398,0.952392240365346,0.773897846539815,0.724385519822439,29.3773632049561,0.411433771252632,3.06751394271851,4.34705360730489,86.4663492838542,100,2,2,37.985731,-1.569591
488,0.795387446880341,0.953986465930939,0.774434268474579,0.717131197452545,29.6110744476318,0.787900924682617,3.06229257583618,2.1624002456665,75.6263732910156,100,1,1,38.031258,-1.355223
490,0.795903523763021,0.953306714693705,0.775441149870555,0.718676706155141,29.5948047637939,0.532593697309494,3.12214668591817,2.23739798863729,76.1719462076823,100,3,3,38.004318,-1.360128
491,0.795103967189789,0.954227566719055,0.775682836771011,0.71685603260994,29.8573293685913,0.45371750369668,3.08750313520432,2.09539899230003,74.5030250549316,100,1,1,38.016321,-1.352219
492,0.796498080094655,0.952307899792989,0.774022022883097,0.724810779094696,29.4129486083984,0.0670459022124608,2.95164736111959,11.6554571787516,120.814086914063,100,1,1,38.001783,-1.362455
493,0.795844942331314,0.959592431783676,0.788374945521355,0.724785208702087,32.8633298873901,0.0772114591673017,2.39926868677139,3.82491046190262,68.4637260437012,100,1,1,38.106918,-1.249424
494,0.793768346309662,0.954057842493057,0.783730506896973,0.731228172779083,34.9030456542969,0.0467417575418949,2.29518389701843,4.79803168773651,62.4001426696777,100,1,1,37.908088,-1.243887
495,0.79065927863121,0.9636519998312,0.773235782980919,0.687444120645523,32.1809329986572,0.0656789354979992,2.38563573360443,3.23973816633225,72.2744045257568,100,1,1,37.822916,-1.18785
496,0.802255138754845,0.914283916354179,0.77425691485405,0.697450533509255,32.4246530532837,0.0458703143522143,2.56209635734558,6.21682620048523,111.95446395874,50,2,1,37.943442,-1.175506
497,0.825138072172801,0.932568808396657,0.785190363725027,0.728797932465871,32.5706253051758,0.0666259440282981,2.23352766036987,6.2756077448527,151.80024210612,100,3,3,38.085206,-0.669268
498,0.808004528284073,0.93817138671875,0.783798962831497,0.736939400434494,31.8095216751099,0.154758177697659,2.49338328838348,4.77064144611359,77.7937316894531,100,3,3,37.847168,-1.632006
500,0.79382935166359,0.956199377775192,0.781634643673897,0.71913905441761,31.1886429786682,0.112061276100576,2.78001409769058,3.05729588866234,72.248441696167,66.6666666666667,3,2,37.843021,-1.438746
502,0.799045562744141,0.957154115041097,0.781847914059957,0.715887208779653,33.412851969401,0.0496753789484501,2.29829827944438,4.26047364870707,72.9733174641927,100,2,2,37.850233,-1.057395
503,0.792893350124359,0.927628576755524,0.773915082216263,0.69023734331131,33.6782131195068,0.0441999975591898,2.64851057529449,6.39594173431397,128.830032348633,100,3,3,37.919384,-0.997593
504,0.823000113169352,0.882146954536438,0.782078822453817,0.727128247419993,33.4796943664551,0.0375256376961867,2.47352933883667,31.0473988850911,233.104466756185,33.3333333333333,3,1,38.001613,-0.699115
505,0.839127793908119,0.931649640202522,0.781833380460739,0.706090301275253,34.1770401000977,0.0611364301294088,2.14478844404221,5.49345821142197,117.723114013672,83.3333333333333,6,5,38.419262,-1.195649
506,0.84800261259079,0.898093298077583,0.783792525529862,0.703320950269699,34.2775688171387,0.0505655445158482,1.92720940709114,18.2070145606995,145.623626708984,100,4,4,38.080399,-1.659018
507,0.846962551275889,0.892768800258637,0.789934813976288,0.694925129413605,34.1064580281576,0.0487495747705301,1.89333951473236,9.80155086517334,140.927825927734,100,3,3,38.265755,-1.807945
508,0.792898625135422,0.955047234892845,0.78225564956665,0.707960307598114,35.8377151489258,0.0535862473770976,2.16902542114258,8.43989157676697,97.5356559753418,100,2,2,38.228792,-1.765608
509,0.787929475307465,0.970168456435204,0.773960724473,0.693369880318642,32.9817914962769,0.261309985071421,2.30217242240906,4.28757309913635,85.2729682922363,100,2,2,38.18194,-0.911831
510,0.787647406260173,0.969362060228984,0.77334851026535,0.69044949611028,33.0198109944662,0.298509369293849,2.28824392954508,4.6887903213501,87.9088414510091,100,1,1,38.057571,-0.93701
511,0.786374986171722,0.9695725440979,0.774212002754211,0.683782696723938,33.2969131469727,0.435811966657639,2.24447417259216,2.50972366333008,78.2888565063477,100,2,2,38.061161,-0.938833
512,0.792158737778664,0.962703853845596,0.774709537625313,0.71212637424469,31.4828863143921,0.0585163859650493,2.54150086641312,8.39364683628082,124.477067947388,100,1,1,38.059338,-0.927988
513,0.806979874769847,0.926585376262665,0.781716485818227,0.717362602551778,31.3972911834717,0.0406937375664711,2.57012271881104,42.1162083943685,200.353352864583,0,2,0,38.14585,-1.038993
514,0.790036275982857,0.889359280467033,0.780303835868835,0.704196617007256,34.9360637664795,0.0413671052083373,1.857784897089,14.4248805046082,151.853492736816,100,1,1,38.26949,-1.015873
515,0.805485010147095,0.931330780188243,0.779065012931824,0.686192433039347,35.4184303283691,0.0418124956389268,2.23004555702209,42.5480779012044,187.366068522135,60,5,3,38.351927,-0.627602
516,0.808989644050598,0.924814244111379,0.772188047568003,0.732140143712362,30.7843100229899,0.0732075870037079,2.65414079030355,12.0632815361023,127.353996276855,100,5,5,38.376449,-0.931872
517,0.805286804835002,0.832894702752431,0.772668520609538,0.6661310394605,36.2963078816732,0.0402743555605412,1.69886871178945,13.9029277165731,192.855631510417,100,1,1,38.148046,-1.352305
518,0.816721498966217,0.963844358921051,0.789305210113525,0.656726241111755,32.3126754760742,8.59290409088135,2.48290944099426,1.74719309806824,6.32262754440308,0,2,0,38.241478,-0.398751
519,0.816721498966217,0.963844358921051,0.789305210113525,0.656726241111755,32.3126754760742,8.59290409088135,2.48290944099426,1.74719309806824,6.32262754440308,75,4,3,36.981937,-1.292627
523,0.807985454797745,0.961916387081146,0.783972099423409,0.656970337033272,32.5809965133667,3.06056529283524,2.12550139427185,3.85393035411835,13.222106218338,100,1,1,36.947674,-1.386533
524,0.80903947353363,0.966445565223694,0.783246576786041,0.657978117465973,31.5876960754395,4.88304996490479,2.30776453018189,2.8860194683075,7.67914867401123,100,3,3,36.955953,-1.392277
525,0.80903947353363,0.966445565223694,0.783246576786041,0.657978117465973,31.5876960754395,4.88304996490479,2.30776453018189,2.8860194683075,7.67914867401123,100,2,2,36.938904,-1.381124
526,0.806824763615926,0.957651436328888,0.783654391765595,0.645491182804108,32.764778137207,2.92649646600088,1.97758003075918,3.24838523070018,18.7847305933634,100,2,2,36.951433,-1.359611
527,0.813877180218697,0.948320865631104,0.78345300257206,0.678105250000954,33.5631294250488,0.66458210349083,2.22543507814407,6.99540710449219,34.8409652709961,0,1,0,36.995099,-1.430056
528,0.800461769104004,0.965321183204651,0.787015169858933,0.636624276638031,33.2921676635742,4.20002090930939,1.9209685921669,2.47052329778671,14.0116181373596,100,2,2,37.06611,-1.350636
