school_id,lng,lat,school,county,subcounty,n,N,prev
4080263,36.8929754,-0.8137275,Kiangari,Murang A,Kandara,0,34,0
4080311,36.9572975,-0.7133579,Githiga,Murang A,Kangema,0,32,0
4080312,36.9178955,-0.6970305,Kibutha,Murang A,Kangema,0,32,0
4080313,36.8240785,-0.7077697,Nduini,Murang A,Kangema,0,31,0
4080314,36.9859712,-0.6930885,Kiangunyi,Murang A,Kangema,0,32,0
4080315,36.8853166,-0.6938545,Ngoa-Ini,Murang A,Kangema,0,32,0
4080321,37.0388785,-0.6984246,Thirikwa,Murang A,Kangema,0,32,0
4080322,37.1077118,-0.7054408,Mugechi Kaboro,Murang A,Kangema,0,31,0
4080323,37.0156747,-0.6868908,Gikui,Murang A,Kangema,0,32,0
4080324,37.0077119,-0.6805947,Ihiga,Murang A,Kangema,0,32,0
4080325,36.9999609,-0.6964468,Ngooro,Murang A,Kangema,0,32,0
4080331,36.8389029,-0.6592733,Wanjerere,Murang A,Kangema,0,32,0
4080332,36.9174182,-0.6669455,Rwathia,Murang A,Kangema,0,32,0
4080333,36.8685433,-0.649635,Nyagatugu,Murang A,Kangema,0,30,0
4080334,36.9173944,-0.6542576,Kayu,Murang A,Kangema,1,32,0.03125
4080335,36.8832917,-0.6445219,Gachogi,Murang A,Kangema,0,32,0
4080411,37.0766927,-0.8611135,Gakuyu,Murang A,Kigumo,0,32,0
4080412,37.0475812,-0.8262034,Kahumbu,Murang A,Kigumo,0,32,0
4080413,37.1354702,-0.8709759,Gakarati,Murang A,Kigumo,0,32,0
4080421,36.820122,-0.7670433,Mairi,Murang A,Kigumo,0,32,0
4080422,36.8236273,-0.7790993,Gatia Ini,Murang A,Kigumo,0,32,0
4080423,36.8147027,-0.7877535,Kanderendu,Murang A,Kigumo,0,32,0
4080431,36.9549112,-0.8007872,Kigumo,Murang A,Kigumo,0,32,0
4080432,37.0099541,-0.7960582,Mutunguru,Murang A,Kigumo,0,32,0
4080433,36.9915032,-0.8076565,Kaimiri,Murang A,Kigumo,0,31,0
4080441,36.9519239,-0.8176821,Gatumbi,Murang A,Kigumo,0,33,0
4080442,36.8719914,-0.7501029,Muiria,Murang A,Kigumo,0,33,0
4080443,36.9799198,-0.7864367,Kamung Ang A,Murang A,Kigumo,1,34,0.0294117647058824
4080451,37.0985469,-0.8375808,Gachathiini,Murang A,Kigumo,0,34,0
4080452,37.0841867,-0.8357204,Thamara,Murang A,Kigumo,0,32,0
4080453,37.040185,-0.817923,Gikondi,Murang A,Kigumo,0,32,0
4080511,37.0567214,-0.6317826,Gathukeini,Murang A,Kiharu,0,32,0
4080512,37.0383398,-0.6380522,Muringa,Murang A,Kiharu,0,32,0
4080521,37.2141167,-0.735245,Marewa,Murang A,Kiharu,0,32,0
4080522,37.1332803,-0.7536149,Kiangochi,Murang A,Kiharu,0,32,0
4080523,37.1193033,-0.734607,Githuguya,Murang A,Kiharu,0,32,0
4080531,36.9789642,-0.748387,Kiboi,Murang A,Kiharu,0,32,0
4080532,36.968544,-0.7606457,Muthiria,Murang A,Kiharu,0,32,0
4080541,36.898603,-0.7462326,Mariaini,Murang A,Kiharu,0,32,0
4080542,36.9475646,-0.7329231,Kairichi,Murang A,Kiharu,0,32,0
4080543,36.8806823,-0.7331117,Gatara,Murang A,Kiharu,0,32,0
4080551,37.1555782,-0.7270577,Mjini,Murang A,Kiharu,0,32,0
4080552,37.1619285,-0.7264735,Mbiri,Murang A,Kiharu,0,32,0
4080561,36.9950114,-0.7171733,Gitie,Murang A,Kiharu,0,32,0
4080562,37.0682101,-0.7318932,Gatheru,Murang A,Kiharu,0,32,0
4080563,37.0493654,-0.7282439,Gitui,Murang A,Kiharu,0,32,0
4080611,37.1346474,-0.8092911,Gathunguri,Murang A,Maragwa,0,32,0
4080612,37.1605645,-0.8256267,Wairuri,Murang A,Maragwa,0,32,0
4080621,37.1808585,-0.8476907,Thaara,Murang A,Maragwa,0,32,0
4080622,37.1841503,-0.8207715,Igikiro,Murang A,Maragwa,0,32,0
4080623,37.1799771,-0.7976654,Iganjo,Murang A,Maragwa,0,32,0
4080631,37.2442252,-0.8886899,Kihara,Murang A,Maragwa,0,32,0
4080632,37.2291522,-0.8275769,Mathengeta,Murang A,Maragwa,0,32,0
4080641,37.1203514,-0.9539205,Githanji,Murang A,Maragwa,1,32,0.03125
4080642,37.1297982,-0.92505,Kagaa,Murang A,Maragwa,0,32,0
4080643,37.1378505,-0.9960467,Peter Kariuki,Murang A,Maragwa,0,32,0
4080651,37.2399452,-0.8631489,Marema,Murang A,Maragwa,0,33,0
4080652,37.281379,-0.9477246,Mutithi,Murang A,Maragwa,0,32,0
4080661,37.0579901,-0.7878297,Ihumbu,Murang A,Maragwa,0,32,0
4080662,37.041195,-0.799855,Itaaga,Murang A,Maragwa,0,32,0
4080663,37.1056717,-0.7846239,Gakoigo,Murang A,Maragwa,0,32,0
4080711,36.9565489,-0.6632718,Mihuti,Murang A,Mathioya,0,32,0
4080712,36.9176758,-0.6396836,Kirimahiga,Murang A,Mathioya,1,32,0.03125
4080713,37.0566793,-0.661994,Kambara,Murang A,Mathioya,0,32,0
4080714,36.952491,-0.6421712,Njumbi,Murang A,Mathioya,0,32,0
4080715,37.0221512,-0.6512942,Gitugi,Murang A,Mathioya,0,32,0
4080721,36.992578,-0.5868303,Wahundura,Murang A,Mathioya,0,32,0
4080722,36.9719571,-0.6037333,Gikindu,Murang A,Mathioya,0,32,0
4080723,36.9838338,-0.6101281,Kangongi,Murang A,Mathioya,0,32,0
4080724,37.0107637,-0.5994957,Ngamba,Murang A,Mathioya,0,32,0
4080725,37.0521873,-0.6047802,Karugiro,Murang A,Mathioya,0,32,0
4080731,36.996949,-0.6244785,Mananga,Murang A,Mathioya,0,32,0
4080732,36.9375185,-0.6214259,Umbui,Murang A,Mathioya,0,32,0
4080733,36.9484015,-0.6084259,Kiiru,Murang A,Mathioya,1,32,0.03125
4080734,37.0109633,-0.630735,Kora,Murang A,Mathioya,0,32,0
4080735,36.8185215,-0.6188277,Ruru Pri,Murang A,Mathioya,0,32,0
4090111,36.9654679,-0.9787118,Makwa,Kiambu,Gatundu North,0,32,0
4090112,36.9261843,-0.956804,Wandui,Kiambu,Gatundu North,0,32,0
4090113,36.9449899,-0.9765328,Muirigo,Kiambu,Gatundu North,0,32,0
4090114,36.88279,-0.948125,Kanjuku,Kiambu,Gatundu North,1,32,0.03125
4090121,36.7847102,-0.8816241,Kihunjio Ini,Kiambu,Gatundu North,0,32,0
4090122,36.8101537,-0.9219224,Miiri,Kiambu,Gatundu North,0,32,0
4090123,36.8871688,-0.9618196,Gatei,Kiambu,Gatundu North,0,32,0
4090124,36.7925217,-0.9096783,Makohokoho,Kiambu,Gatundu North,0,32,0
4090131,36.8283249,-0.8932967,Muhindi,Kiambu,Gatundu North,0,32,0
4090132,36.7983686,-0.8766596,Muchakai,Kiambu,Gatundu North,0,32,0
4090133,36.7955144,-0.8595505,Miugu,Kiambu,Gatundu North,0,32,0
4090134,36.8606891,-0.9095631,Iruri,Kiambu,Gatundu North,0,32,0
4090142,36.9565273,-1.0078342,Mutuma,Kiambu,Gatundu North,0,32,0
4090143,36.9552501,-0.9881033,St Francis (Mang U),Kiambu,Gatundu North,0,32,0
4090144,36.916572,-0.9602259,Nyamathumbi,Kiambu,Gatundu North,0,32,0
4090211,36.8480261,-1.0185068,Gatitu,Kiambu,Gatundu South,0,30,0
4090212,36.8714183,-1.0233075,Thaara (Kiamwangi),Kiambu,Gatundu South,0,30,0
4090213,36.8750001,-1.0408115,Kagera,Kiambu,Gatundu South,0,30,0
4090214,36.8882781,-1.037455,Ngenda,Kiambu,Gatundu South,0,30,0
4090221,36.8443883,-1.0297589,Kigaa,Kiambu,Gatundu South,0,30,0
4090222,36.7652812,-0.9540153,Uceke- Ini,Kiambu,Gatundu South,0,31,0
4090223,36.7488547,-0.9537911,Gathiru,Kiambu,Gatundu South,0,30,0
4090231,36.8422877,-0.9614259,Karinga,Kiambu,Gatundu South,0,30,0
4090232,36.8676526,-0.9628562,Ruburi,Kiambu,Gatundu South,0,30,0
4090233,36.8090117,-0.9472614,Kamutua,Kiambu,Gatundu South,0,30,0
4090234,36.8472334,-0.9504025,Mbogoro,Kiambu,Gatundu South,0,30,0
4090241,36.9124713,-1.0445334,Wamitaa,Kiambu,Gatundu South,0,32,0
4090242,36.9227733,-1.0070883,Wamwangi,Kiambu,Gatundu South,0,30,0
4090243,36.9404544,-1.0550285,Kimunyu,Kiambu,Gatundu South,0,29,0
4090244,36.9060502,-1.0339348,Kahugu Ini,Kiambu,Gatundu South,0,30,0
4090311,36.7084054,-1.0675044,Gathangari,Kiambu,Githunguri,0,32,0
4090312,36.695044,-1.0756347,Gatina,Kiambu,Githunguri,0,33,0
4090313,36.7450895,-1.0783882,Matuguta,Kiambu,Githunguri,0,32,0
4090321,36.7749702,-1.0600647,Ciiko,Kiambu,Githunguri,0,32,0
4090322,36.8053266,-1.0472311,Kindiga,Kiambu,Githunguri,0,33,0
4090323,36.7616982,-1.0544386,Kahunira,Kiambu,Githunguri,0,32,0
4090341,36.8432142,-1.1125625,Lioki,Kiambu,Githunguri,0,32,0
4090342,36.7870672,-1.1074104,Kiababu,Kiambu,Githunguri,0,32,0
4090343,36.767442,-1.0977815,Gathaithi,Kiambu,Githunguri,0,32,0
4090351,36.787447,-0.9977072,Githima,Kiambu,Githunguri,0,32,0
4090352,36.8607289,-1.0661474,Komothai,Kiambu,Githunguri,0,32,0
4090353,36.8635655,-1.0501405,Kagema,Kiambu,Githunguri,0,32,0
4090361,36.8069509,-1.0643037,Kanjai,Kiambu,Githunguri,0,32,0
4090362,36.8596365,-1.0852933,Nyaga (Ngewa),Kiambu,Githunguri,0,32,0
4090363,36.866663,-1.0963264,Ngewa,Kiambu,Githunguri,0,32,0
4090411,36.9361368,-1.1510844,Kia-Ora,Kiambu,Juja,0,32,0
4090412,36.973125,-1.077905,Kibii,Kiambu,Juja,0,33,0
4090413,37.0103401,-1.1019933,St Pauls Gachororo,Kiambu,Juja,0,33,0
4090421,37.0814506,-1.1602154,Juja Farm,Kiambu,Juja,0,32,0
4090422,37.146745,-1.1668667,Athi,Kiambu,Juja,0,32,0
4090423,37.0063503,-1.1286292,St Francis,Kiambu,Juja,0,32,0
4090431,36.9785408,-1.125247,Gsu,Kiambu,Juja,0,32,0
4090432,36.9613625,-1.0947635,Ruera,Kiambu,Juja,0,32,0
4090433,37.020824,-1.1498326,Magomano,Kiambu,Juja,0,33,0
4090441,37.0010807,-1.1461065,Rurii,Kiambu,Juja,0,32,0
4090442,36.9935866,-1.1570169,Kumura,Kiambu,Juja,1,32,0.03125
4090443,36.9767733,-1.1492638,Thome,Kiambu,Juja,0,32,0
4090451,37.0453317,-1.076295,Kuraiha,Kiambu,Juja,0,34,0
4090452,37.0619104,-1.0946588,Nyacaba,Kiambu,Juja,0,32,0
4090453,37.0868146,-1.1627851,Muthaara,Kiambu,Juja,0,35,0
4090511,36.6872341,-1.2283123,Gataara,Kiambu,Kabete,0,32,0
4090512,36.675264,-1.2429229,Rungiri Pri,Kiambu,Kabete,0,32,0
4090513,36.6889715,-1.2300159,Kanyariri,Kiambu,Kabete,0,32,0
4090521,36.7066663,-1.2277576,Kingeero,Kiambu,Kabete,0,32,0
4090522,36.716015,-1.2357667,Ndongoro,Kiambu,Kabete,0,32,0
4090523,36.73437,-1.229329,Kibiciku,Kiambu,Kabete,0,32,0
4090524,36.7119773,-1.2195039,Wangige,Kiambu,Kabete,2,32,0.0625
4090531,36.655404,-1.1917729,Muguga,Kiambu,Kabete,0,32,0
4090532,36.6612654,-1.2087064,Kamuguga,Kiambu,Kabete,0,32,0
4090541,36.7014015,-1.2000427,Kirangari,Kiambu,Kabete,0,32,0
4090543,36.7481438,-1.2235335,Gathiga,Kiambu,Kabete,0,32,0
4090551,36.7111877,-1.2581849,Uthiru,Kiambu,Kabete,0,32,0
4090552,36.7087532,-1.2530159,High Hope Academy,Kiambu,Kabete,0,32,0
4090553,36.7206099,-1.2547329,Acacia Academy,Kiambu,Kabete,0,10,0
4090611,36.7325291,-1.1324399,Gatono,Kiambu,Kiambaa,0,32,0
4090612,36.7342129,-1.164364,Raini,Kiambu,Kiambaa,0,32,0
4090613,36.773404,-1.1623358,Kibubuti,Kiambu,Kiambaa,0,32,0
4090621,36.7433431,-1.1755003,Muthurwa,Kiambu,Kiambaa,0,32,0
4090622,36.7637027,-1.1794752,Thimbigua,Kiambu,Kiambaa,0,32,0
4090623,36.7552486,-1.1787785,Kibathi,Kiambu,Kiambaa,0,32,0
4090631,36.7727567,-1.2181683,Lower Kihara,Kiambu,Kiambaa,0,32,0
4090632,36.7680799,-1.2165181,Kamuiru (Kihara),Kiambu,Kiambaa,0,32,0
4090633,36.766245,-1.2140867,Gacii,Kiambu,Kiambaa,0,32,0
4090641,36.7894768,-1.1893233,Waguthu,Kiambu,Kiambaa,0,32,0
4090642,36.7953519,-1.192467,Mayuyu Pry,Kiambu,Kiambaa,0,32,0
4090643,36.7739673,-1.1890157,Muchatha,Kiambu,Kiambaa,0,32,0
4090651,36.7382287,-1.2077274,Kihara (Ndenderu),Kiambu,Kiambaa,0,32,0
4090652,36.7333712,-1.1954196,Wangunyu,Kiambu,Kiambaa,0,32,0
4090653,36.7244193,-1.2003795,Karura,Kiambu,Kiambaa,0,32,0
4090711,36.8224599,-1.1793858,Ngegu,Kiambu,Kiambu,0,32,0
4090712,36.8008184,-1.1527731,Karia Ini,Kiambu,Kiambu,0,32,0
4090713,36.808548,-1.1647078,Kangoya,Kiambu,Kiambu,0,31,0
4090714,36.8020064,-1.150608,Ndumberi,Kiambu,Kiambu,0,30,0
4090721,36.8238238,-1.1509326,Riabai,Kiambu,Kiambu,0,32,0
4090722,36.8232335,-1.1504002,Gicoco,Kiambu,Kiambu,0,32,0
4090723,36.8489646,-1.1636907,Chief Wandie,Kiambu,Kiambu,0,32,0
4090731,36.8312537,-1.1410556,Benson Njau,Kiambu,Kiambu,0,31,0
4090732,36.8496927,-1.1595921,Maciri,Kiambu,Kiambu,0,32,0
4090733,36.8096053,-1.1328635,Tinganga Hgm,Kiambu,Kiambu,0,32,0
4090734,36.8696567,-1.1429263,Kongo,Kiambu,Kiambu,0,32,0
4090741,36.8889355,-1.18316,Mary Immaculate,Kiambu,Kiambu,0,32,0
4090742,36.8248952,-1.1993279,Kasarini,Kiambu,Kiambu,0,32,0
4090744,36.8290077,-1.1698344,Kiambu,Kiambu,Kiambu,0,32,0
4090811,36.6713383,-1.306495,Gitiba,Kiambu,Kikuyu,0,33,0
4090812,36.6391666,-1.2943419,Riu Nderi,Kiambu,Kikuyu,0,35,0
4090813,36.6411999,-1.2754581,Gicharani,Kiambu,Kikuyu,0,30,0
4090821,36.6725449,-1.2769273,Thirime,Kiambu,Kikuyu,0,30,0
4090822,36.6710258,-1.2701329,P.c.e.a Kimuri,Kiambu,Kikuyu,0,31,0
4090823,36.6709977,-1.2667705,Musa Gitau,Kiambu,Kikuyu,0,33,0
4090824,36.6617182,-1.243517,Kikuyu Township,Kiambu,Kikuyu,0,33,0
4090831,36.6918394,-1.2481366,Kinoo,Kiambu,Kikuyu,0,33,0
4090832,36.6963373,-1.2576528,Mama Ngina,Kiambu,Kikuyu,0,33,0
4090841,36.5779139,-1.2345039,Ndigu-Ini,Kiambu,Kikuyu,0,32,0
4090842,36.5687202,-1.2637769,Gatune,Kiambu,Kikuyu,0,33,0
4090843,36.6154265,-1.2249383,Renguti,Kiambu,Kikuyu,0,31,0
4090851,36.6409479,-1.2086382,Nguriunditu,Kiambu,Kikuyu,0,32,0
4090852,36.6399533,-1.2102233,Utafiti,Kiambu,Kikuyu,0,33,0
4090853,36.6305587,-1.1724904,Kerwa,Kiambu,Kikuyu,0,32,0
4090911,36.7222065,-1.0421558,Kagaa Pry,Kiambu,Lari,0,32,0
4090912,36.7498228,-1.0266476,Gathima,Kiambu,Lari,0,32,0
4090913,36.7837696,-1.0315875,Kamuchege (Kamburu),Kiambu,Lari,0,32,0
4090921,36.63688,-0.9920148,Mukeu,Kiambu,Lari,0,32,0
4090922,36.6334096,-0.9839088,Kimende,Kiambu,Lari,0,32,0
4090923,36.6185051,-0.9812398,Matathia (Kijabe),Kiambu,Lari,0,32,0
4090931,36.6132057,-0.9116468,Mirangi,Kiambu,Lari,0,32,0
4090932,36.6333557,-0.9028316,Kinale,Kiambu,Lari,0,32,0
4090933,36.6279419,-0.8458348,Kamae,Kiambu,Lari,0,32,0
4090941,36.651479,-1.0192299,Nyamweru,Kiambu,Lari,0,34,0
4090942,36.6287771,-1.0080148,Kirenga,Kiambu,Lari,0,33,0
4090943,36.6144379,-1.0132667,Escarpment,Kiambu,Lari,0,32,0
4090951,36.7463152,-1.0039233,Kagwe Township,Kiambu,Lari,0,32,0
4090952,36.76526,-1.0017862,Karatina,Kiambu,Lari,0,32,0
4090953,36.7232024,-0.970757,Kaguongo,Kiambu,Lari,0,32,0
4091011,36.6316701,-1.0695681,Murengeti,Kiambu,Limuru,0,32,0
4091012,36.6366827,-1.1023966,Manguo,Kiambu,Limuru,0,31,0
4091013,36.6183348,-1.0819351,Bibirioni Pri,Kiambu,Limuru,0,32,0
4091021,36.6384515,-1.1553888,Rironi,Kiambu,Limuru,0,31,0
4091022,36.6501624,-1.1562195,Gatimu,Kiambu,Limuru,0,33,0
4091023,36.6376516,-1.1634312,Nyoro,Kiambu,Limuru,0,31,0
4091031,36.7112214,-1.1028986,Kiawaroga,Kiambu,Limuru,0,32,0
4091032,36.6757937,-1.0991651,Rwaka,Kiambu,Limuru,0,31,0
4091033,36.6520029,-1.1221587,Limuru Mission,Kiambu,Limuru,0,33,0
4091041,36.6081026,-1.1535572,Mirithu,Kiambu,Limuru,0,30,0
4091042,36.6045377,-1.1433225,Nderu,Kiambu,Limuru,0,32,0
4091043,36.582844,-1.1718848,Kiawanda,Kiambu,Limuru,0,32,0
4091051,36.6695286,-1.1724192,Ngecha,Kiambu,Limuru,0,31,0
4091052,36.675455,-1.1301866,Tigoni,Kiambu,Limuru,0,31,0
4091053,36.6707,-1.15728,Kabuku,Kiambu,Limuru,0,30,0
4091111,36.9535156,-1.1469418,Ruiru,Kiambu,Ruiru,0,32,0
4091112,36.950304,-1.1525708,Matopeni,Kiambu,Ruiru,0,32,0
4091121,36.9711217,-1.1623327,Gatongora,Kiambu,Ruiru,0,32,0
4091122,36.9889071,-1.1621637,Kwihota,Kiambu,Ruiru,0,32,0
4091123,37.0814044,-1.1871928,Gikumari,Kiambu,Ruiru,0,32,0
4091131,36.9317191,-1.1445518,Mukuyu,Kiambu,Ruiru,0,32,0
4091132,36.9296684,-1.1537796,Gitothua,Kiambu,Ruiru,0,34,0
4091141,36.9281253,-1.200921,Kahawa Wendani Pri,Kiambu,Ruiru,0,32,0
4091151,36.960605,-1.1982001,Ndii Ini,Kiambu,Ruiru,0,32,0
4091161,36.9378258,-1.2216655,Manguu [ Githurai},Kiambu,Ruiru,0,32,0
4091162,36.9332056,-1.2031039,Kwa Ngethe,Kiambu,Ruiru,0,32,0
4091163,36.9328656,-1.2104002,Kimbo Githurai,Kiambu,Ruiru,0,32,0
4091171,36.9757189,-1.2143527,Mutuya,Kiambu,Ruiru,0,32,0
4091172,36.9648041,-1.2106511,Mwihoko Pr,Kiambu,Ruiru,0,32,0
4091181,36.9178436,-1.2127228,Mwiki Pry,Kiambu,Ruiru,0,32,0
4091211,37.1517821,-1.1221116,Komo Pry,Kiambu,Thika Town,0,32,0
4091212,37.1782977,-1.0607015,Gatuanyaga Pry,Kiambu,Thika Town,1,32,0.03125
4091213,37.1768031,-1.0994096,Magana,Kiambu,Thika Town,0,33,0
4091221,37.0943982,-1.0418504,Holy Rosary Pri,Kiambu,Thika Town,0,33,0
4091222,37.0824593,-1.0396659,Jamhuri,Kiambu,Thika Town,0,32,0
4091223,37.1165064,-1.0490407,Umoja,Kiambu,Thika Town,0,32,0
4091231,37.1071283,-1.0904683,Kiganjo Pri,Kiambu,Thika Town,0,32,0
4091232,37.148883,-1.0652022,Mt View,Kiambu,Thika Town,0,32,0
4091233,37.0924113,-1.0791597,Kimuchu,Kiambu,Thika Town,0,32,0
4091241,37.2836367,-1.0643917,Power Line ( Public),Kiambu,Thika Town,0,32,0
4091242,37.2791708,-1.0537239,Matathia,Kiambu,Thika Town,1,34,0.0294117647058824
4091243,37.2383631,-1.0714053,St. Mary S Kilimambogo,Kiambu,Thika Town,0,33,0
4091251,37.0750201,-1.0535444,Kianjau,Kiambu,Thika Town,0,32,0
4091252,37.084072,-1.0454575,General Kago,Kiambu,Thika Town,4,33,0.121212121212121
4091253,37.0349056,-1.0368851,Kisiwa,Kiambu,Thika Town,0,32,0
4100111,36.5868331,-0.6284652,Mbirithi,Nyandarua,Kinangop,0,34,0
4100121,36.616051,-0.6322214,Gathara,Nyandarua,Kinangop,1,33,0.0303030303030303
4100122,36.6069574,-0.6457657,Tulaga,Nyandarua,Kinangop,0,32,0
4100131,36.5675398,-0.7348693,Githabai,Nyandarua,Kinangop,0,32,0
4100132,36.6007321,-0.701262,Kamunyaka,Nyandarua,Kinangop,0,33,0
4100141,36.5735946,-0.8753506,Mutonyora,Nyandarua,Kinangop,0,32,0
4100142,36.5636751,-0.8039069,Kenyatta Road,Nyandarua,Kinangop,0,31,0
4100151,36.4646267,-0.5590574,Mwihoti,Nyandarua,Kinangop,0,32,0
4100152,36.5554689,-0.5236857,Mkungi,Nyandarua,Kinangop,0,32,0
4100161,36.6632911,-0.7560349,Churiri,Nyandarua,Kinangop,0,32,0
4100162,36.6539175,-0.6971421,Sasumua,Nyandarua,Kinangop,0,32,0
4100171,36.6365632,-0.7283622,Aberdare,Nyandarua,Kinangop,0,32,0
4100172,36.5815287,-0.5933439,Kiambariki,Nyandarua,Kinangop,0,31,0
4100181,36.60478,-0.7917867,Mukiri Primary,Nyandarua,Kinangop,0,32,0
4100182,36.6469475,-0.7581446,Cheese,Nyandarua,Kinangop,0,32,0
4100211,36.5838889,-0.4114688,Marimu,Nyandarua,Kipipiri,0,32,0
4100212,36.4128487,-0.6899312,Kiambogo,Nyandarua,Kipipiri,0,32,0
4100213,36.5871324,-0.4153332,Gathuthi,Nyandarua,Kipipiri,0,33,0
4100221,36.5139524,-0.4845937,St Peters,Nyandarua,Kipipiri,0,32,0
4100222,36.4186897,-0.4830657,Karuri,Nyandarua,Kipipiri,0,32,0
4100223,36.537752,-0.3480211,Kimbo,Nyandarua,Kipipiri,0,30,0
4100224,36.4609854,-0.4547119,Migaa,Nyandarua,Kipipiri,0,32,0
4100231,36.4279618,-0.4309316,Kabati,Nyandarua,Kipipiri,0,33,0
4100232,36.4577803,-0.3956784,Mahinga,Nyandarua,Kipipiri,0,33,0
4100233,36.4910071,-0.5193932,Mumui,Nyandarua,Kipipiri,0,32,0
4100234,36.4585365,-0.4114225,Machinery,Nyandarua,Kipipiri,0,32,0
4100241,36.4468535,-0.3235613,Mwireri,Nyandarua,Kipipiri,0,32,0
4100242,36.5086227,-0.4718739,Gatondo,Nyandarua,Kipipiri,0,30,0
4100243,36.5271452,-0.3662789,Kigogo,Nyandarua,Kipipiri,0,30,0
4100244,36.5163562,-0.3428063,Michore,Nyandarua,Kipipiri,0,30,0
4100311,36.4941269,-0.0724289,Kihara,Nyandarua,Ndaragwa,0,33,0
4100312,36.6344071,-0.1436765,Kariki,Nyandarua,Ndaragwa,0,32,0
4100313,36.4971175,-0.0728268,Mukambura,Nyandarua,Ndaragwa,0,31,0
4100321,36.4131212,0.0261774,Ritaya,Nyandarua,Ndaragwa,0,32,0
4100322,36.4504785,0.0465811,Kwanjora,Nyandarua,Ndaragwa,0,32,0
4100323,36.4034977,0.0298545,Kimaru,Nyandarua,Ndaragwa,0,33,0
4100324,36.4243169,0.0437315,Ngaindethia,Nyandarua,Ndaragwa,0,32,0
4100332,36.458317,0.0981092,Raichiri,Nyandarua,Ndaragwa,0,32,0
4100333,36.5110573,0.0098864,Mbuyu,Nyandarua,Ndaragwa,0,32,0
4100334,36.4991441,0.0420013,Nyakinyua,Nyandarua,Ndaragwa,0,32,0
4100341,36.5320974,-0.1170806,Pesi,Nyandarua,Ndaragwa,0,32,0
4100342,36.4564384,-0.2189801,Kanjogu,Nyandarua,Ndaragwa,0,30,0
4100343,36.4907513,-0.2151549,Kahindu,Nyandarua,Ndaragwa,0,32,0
4100344,36.5255525,-0.1737017,Mwihangia,Nyandarua,Ndaragwa,0,32,0
4100411,36.3113446,-0.1432412,Uhuru,Nyandarua,Ol Jorok,0,32,0
4100412,36.3153098,-0.0905603,Kimathi,Nyandarua,Ol Jorok,0,32,0
4100413,36.3217478,-0.0694923,Matindiri,Nyandarua,Ol Jorok,0,32,0
4100421,36.2620037,-0.0987632,Bidii,Nyandarua,Ol Jorok,0,32,0
4100422,36.2775108,-0.024562,Kiheo,Nyandarua,Ol Jorok,0,32,0
4100423,36.3107068,-0.0159554,Gathanji,Nyandarua,Ol Jorok,0,32,0
4100424,36.3028487,-0.087143,Ngatha,Nyandarua,Ol Jorok,0,32,0
4100431,36.377663,0.0112325,Kianjata,Nyandarua,Ol Jorok,0,32,0
4100432,36.3540335,-0.0167062,Gatimu,Nyandarua,Ol Jorok,0,32,0
4100433,36.3301077,0.021805,Gikingi,Nyandarua,Ol Jorok,0,32,0
4100434,36.399472,-0.0536173,Kanguu,Nyandarua,Ol Jorok,0,32,0
4100442,36.3958971,-0.0742182,Gatumbiro,Nyandarua,Ol Jorok,0,33,0
4100443,36.3782486,-0.147985,Inoro,Nyandarua,Ol Jorok,0,33,0
4100444,36.3926152,-0.1536636,Kamaina,Nyandarua,Ol Jorok,0,33,0
4100511,36.3705303,-0.3906878,Simba,Nyandarua,Ol Kalou,0,32,0
4100512,36.3860368,-0.3627138,Mihuti,Nyandarua,Ol Kalou,0,32,0
4100513,36.4088589,-0.4122662,Bahati,Nyandarua,Ol Kalou,0,32,0
4100521,36.2917215,-0.380846,Mlimani,Nyandarua,Ol Kalou,0,31,0
4100522,36.2921939,-0.274173,Murindati,Nyandarua,Ol Kalou,0,31,0
4100523,36.2262984,-0.2607452,Rutara,Nyandarua,Ol Kalou,0,32,0
4100531,36.3214375,-0.2145189,Passenga,Nyandarua,Ol Kalou,0,22,0
4100532,36.3445629,-0.2394988,Gathima Primary School,Nyandarua,Ol Kalou,0,32,0
4100533,36.3643647,-0.3244831,Muiri,Nyandarua,Ol Kalou,0,32,0
4100541,36.2409061,-0.1594662,Githima,Nyandarua,Ol Kalou,0,32,0
4100542,36.2438214,-0.1792503,Micharage,Nyandarua,Ol Kalou,0,32,0
4100543,36.2373273,-0.1443139,Nyandundo,Nyandarua,Ol Kalou,0,32,0
4100551,36.3824754,-0.2060915,Umoja,Nyandarua,Ol Kalou,0,32,0
4100552,36.4304822,-0.2374304,Gichungo,Nyandarua,Ol Kalou,0,32,0
4100553,36.4048087,-0.2166592,Kianduba Sch,Nyandarua,Ol Kalou,0,32,0
4110111,37.0906346,0.0456171,Nturukuma,Laikipia,Laikipia East,0,32,0
4110112,37.0787475,0.0215934,Likii Pri,Laikipia,Laikipia East,0,31,0
4110113,37.1013928,-0.0027812,Mt Kenya,Laikipia,Laikipia East,0,32,0
4110121,36.6999491,-0.1004441,Rutunguru,Laikipia,Laikipia East,0,30,0
4110122,36.6755219,-0.1424906,Ngano,Laikipia,Laikipia East,0,32,0
4110123,36.8147084,-0.0710123,Ol Taffeta,Laikipia,Laikipia East,0,30,0
4110131,36.9843383,0.007977,Njoguini,Laikipia,Laikipia East,0,32,0
4110132,37.076275,0.0137236,Nanyuki Deb,Laikipia,Laikipia East,0,30,0
